#Frame           phi1         psi1
     851    -153.2539     -52.4898
     852    -148.3431    -115.9549
     853    -143.0440    -137.4891
     854    -109.9621    -141.2671
     855     -85.0381     -61.9723
     856    -110.9554    -159.8292
     857    -149.7599    -145.1969
     858    -105.8103    -137.1988
     859     -95.3495    -128.8468
     860     -99.2538    -141.9062
     861    -157.3467     -51.7364
     862     -85.8677     -72.0928
     863     -65.2803     -85.6005
     864     -78.2423     -69.5769
     865     -68.5465     -60.6421
     866    -101.1236    -118.5541
     867    -103.9880    -144.3639
     868    -128.1999    -130.4031
     869     -88.6831    -140.3110
     870    -102.9963    -123.5641
     871    -145.0712    -124.0428
     872    -147.9124    -135.5164
     873    -111.5759    -124.3601
     874    -147.3733    -141.3126
     875     -98.1786    -142.8846
     876    -103.0016    -139.8731
     877    -105.0297    -130.7844
     878    -161.2547    -128.2522
     879    -139.0858    -119.7609
     880    -150.3075    -122.0786
     881    -125.2377    -117.3489
     882    -153.6819    -129.6296
     883    -159.3439    -148.4051
     884    -139.5825    -128.0491
     885    -145.9961    -121.3650
     886    -139.3725    -139.8478
     887    -164.9494    -126.8659
     888    -104.4311    -126.9916
     889    -149.9355    -106.1389
     890    -152.9007    -126.2181
     891    -136.3950    -116.5318
     892    -146.5483    -122.3758
     893    -155.2001    -147.3515
     894    -161.4790    -114.1476
     895    -151.0656    -147.7999
     896    -164.3230    -135.6362
     897    -139.5547    -134.9203
     898    -161.2354    -137.3636
     899    -158.6737    -140.3087
     900    -126.8842    -125.1597
     901    -155.3644    -146.5867
     902    -148.8354    -144.2409
     903    -135.8584    -142.6257
     904     -98.1032    -136.6656
     905    -161.2915    -138.9125
     906    -158.9045    -119.7334
     907    -152.7899    -121.9948
     908    -119.1455    -127.8012
     909    -155.1346    -131.7481
     910    -152.7644    -114.5512
     911    -124.2977    -117.6857
     912    -169.6406    -161.1918
     913    -170.9673    -150.1821
     914    -164.4333    -134.1955
     915    -161.4790    -111.2908
     916    -163.0299    -135.3367
     917    -152.6963    -124.0895
     918    -168.4808    -138.2169
     919    -151.7027    -108.8819
     920    -172.0960    -124.9019
     921    -173.5097    -128.7649
     922    -154.7709    -128.5850
     923    -141.1653    -138.2806
     924    -143.7742    -135.1965
     925    -155.9359    -112.8315
     926    -130.9141    -135.6601
     927    -145.0545    -131.6316
     928    -152.1867    -135.5180
     929    -159.5454    -134.9736
     930     -91.3231    -148.1252
     931     -99.5407    -147.6682
     932     -92.6713    -151.2301
     933     -91.7972    -110.0442
     934    -105.0379     -63.3918
     935    -140.6522    -107.2510
