#Frame           phi1         psi1
     538     -85.1146     156.3207
     539     -64.8820     145.0457
     540    -112.0038     146.1048
     541     -61.0580     154.3159
     542     -84.4707     119.4831
     543     -66.3115     152.4081
     544     -72.4343     157.8393
     545     -69.7953     152.1663
     546     -63.7275     143.7778
     547     -96.2332     133.4811
     548     -83.4145     160.3413
     549     -74.6576     173.5084
     550    -106.1351     154.5550
     551     -71.5327     138.4057
     552     -74.4090     156.5945
     553     -56.5233     146.8741
     554     -70.8468     157.2927
     555     -82.2686     147.6960
     556     -62.1111     145.0777
     557     -73.4386     142.2346
     558     -83.7609     168.4571
     559     -88.3567    -178.2551
     560     -63.9011     146.1225
     561     -71.3219     142.7364
     562     -62.4658     148.7168
     563     -93.7770     144.0317
     564     -64.4626     160.4727
     565     -61.0261     148.9871
     566     -68.5329     151.2358
     567     -71.3079     148.2397
     568     -60.2122     146.0075
     569     -77.2704     156.6071
     570    -115.7704     157.0595
     571    -152.0419     136.1137
     572    -139.8239     157.7081
     573     -84.1375     148.6285
     574    -167.3342     161.6868
     575     -87.7461     154.4484
     576     -87.7415     161.6119
     577     -44.5954     135.5486
     578     -65.2541     158.0957
     579     -73.1497     159.7211
     580     -72.7119     158.8437
     581     -68.6015     151.7213
     582     -58.0854     139.0910
     583     -76.0355     159.3888
     584     -73.2203     153.2561
     585     -74.5342     149.5289
     586     -60.6807     161.0137
     587     -69.2433     157.9988
     588     -87.2854     145.8500
     589     -61.8231     152.7311
     590     -63.6133     147.2642
     591     -77.0832     157.2051
     592     -63.1805     158.8892
     593    -146.7300     171.7951
     594    -141.3290     165.0758
     595    -113.2326     167.1203
     596    -166.3225     156.7038
     597    -160.4515     167.4724
     598    -155.1572     171.4958
     599     -88.8236    -175.1671
     600    -114.0931     177.4440
     601     -60.5498     154.9422
     602    -115.0030     163.1495
     603     -81.8652     154.9118
     604     -84.2667     148.9852
     605     -88.7593     154.3908
     606    -100.3014     157.1693
     607    -106.7826     114.6139
     608     -64.5000     153.5060
     609     -55.3586     145.9118
     610     -63.4366     159.0924
     611     -58.2090     147.7431
     612     -80.0169     153.7121
     613     -68.0479     150.2370
     614     -60.9485     158.6754
     615     -68.8682     159.7808
     616     -60.5045     140.7628
     617     -56.2962     138.5600
     618     -84.5553     160.7164
     619     -84.5495     159.7418
     620     -70.5873     138.8591
     621     -68.4823     152.8766
     622     -75.7137     162.8559
     623     -66.2407     142.8074
     624     -78.1493     161.8961
     625     -76.9078     156.8337
     626     -66.8822     158.6835
     627    -164.0626     169.2298
     628    -175.7982     141.2899
     629    -143.5834     179.9959
     630    -153.9330     176.2858
     631     -91.7325     165.8942
     632     -72.3890     179.1715
     633     -77.7810     169.9623
     634    -119.4532     145.2744
     635     -68.3312     158.8240
     636     -80.3044     162.7199
     637     -61.5860     155.2548
     638     -93.4195     156.4248
     639     -81.5317     166.2900
     640     -79.1076     171.9419
     641     -84.1383     158.2451
     642     -78.6356     156.4958
     643     -87.6636     152.2463
     644     -62.6323     139.3339
     645     -90.1503     153.5534
     646     -78.0343     135.8621
     647     -73.3956     164.6973
     648    -101.2882     132.5161
     649     -87.4575     144.5490
     650    -153.1665     166.0680
     651     -77.9003     159.3972
     652     -93.3285     165.3548
     653     -94.6071     175.5882
     654    -100.3560     134.1689
     655    -102.4561     146.9961
     656     -67.3193     136.2493
     657    -106.0948     138.4752
     658     -67.5028     151.1535
     659     -66.9173     131.8910
     660     -82.3982     143.9391
     661     -87.6792     149.5124
     662     -85.5322     125.9453
     663     -86.4984     150.2309
     664     -72.3127     134.7799
     665     -72.8075     128.3228
     666     -51.0301     125.7834
     667     -71.7011     139.0501
     668     -64.4680     143.1420
     669     -56.4051     152.0696
     670    -100.5636     128.4194
     671     -72.5132     168.6355
     672     -84.4989     129.3615
     673     -87.0184     127.6696
     674     -89.3756     131.1910
     675     -68.7604     148.3611
     676     -66.0034     124.8919
     677     -75.3022     148.6959
     678     -62.4196     136.1968
     679     -76.4360     150.5566
     680     -75.4734     131.9712
     681     -64.7077     143.1293
     682     -67.3278     142.7548
     683     -63.0558     148.4164
     684     -67.4212     142.2554
     685     -69.6449     156.1501
     686    -113.9785    -177.3979
     687     -70.1563     153.3438
     688     -87.0187     142.5001
     689     -95.8364     146.9133
     690     -82.5060     163.5634
     691     -80.6448     144.3171
     692     -86.6846     159.2931
     693     -96.1409     175.6209
     694    -110.5451     159.7251
     695     -77.6293     176.1204
     696    -140.5211     154.5423
     697    -112.5224     156.5728
     698     -68.3291     154.0137
     699     -86.8500     136.2915
     700     -83.5474     153.6476
     701    -119.0122     151.5832
     702     -79.9666     123.9366
     703     -88.0415     132.0862
     704     -70.2083     140.7266
     705     -66.2654     127.9057
     706     -62.7686     129.3329
     707     -55.7861     150.8542
     708     -59.2986     148.5350
     709     -78.5469     130.8679
     710     -60.8031     130.8880
     711     -87.7617     117.3792
     712     -59.2152     128.7819
     713     -74.9483     129.8900
     714     -78.0021     123.3069
     715     -83.7178     152.4680
     716     -86.5864     146.4619
     717     -77.5503     165.1884
     718     -93.1557     149.4002
     719    -122.9180     144.3683
     720    -138.0650     147.9141
     721     -72.0674     140.1445
     722     -96.9859     149.7796
     723     -86.2828     135.5187
     724     -80.3075     152.6408
     725     -87.9761     168.4882
     726     -92.8601     129.5120
     727     -74.7446     132.9123
     728     -79.0182     137.7341
     729     -72.3534     149.2877
     730     -68.9417     132.7863
     731     -81.2261     126.9833
     732     -90.5892     135.5027
     733     -95.4822     145.8593
     734    -121.7048     118.7004
     735     -58.3667     130.4673
     736     -77.3748     120.4596
     737     -88.4940     117.9666
     738     -78.1917     120.8259
     739     -88.5610     128.5949
     740     -90.4202     136.2822
     741     -72.8991     142.1570
     742     -91.8569     128.0842
     743     -90.9749     144.8162
