#Frame           phi1         psi1
     730    -121.3792     148.7719
     731    -129.9266     160.7562
     732    -127.9840     150.7553
     733    -116.8059     148.9050
     734    -135.7303     152.2214
     735    -112.8637     151.7378
     736    -143.4105     146.5296
     737    -131.1435     155.1313
     738    -140.8326     168.1288
     739    -137.6038     154.7214
     740    -125.5529     159.2472
     741    -139.4025     151.3184
     742    -125.8688     153.6536
     743    -120.0770     154.9938
     744    -140.6044     157.8670
     745    -118.2349     159.3870
     746    -123.9564     161.1066
     747    -100.2523     147.3230
     748    -138.0712     157.2421
     749    -125.7536     155.2101
     750    -145.8561     150.6786
     751    -150.9945     158.1905
     752    -136.5371     165.5879
     753    -164.7325     147.6857
     754    -114.6679     166.6973
     755    -145.3577     145.5542
     756    -139.8173     165.0776
     757    -120.9900     155.3161
     758    -123.0461     162.4540
     759    -128.9556     156.1047
     760    -142.8799     163.0011
     761    -132.2808     169.5280
     762     -99.8047     164.1113
     763    -118.9324     143.9799
     764    -116.7556     148.7861
     765    -122.7917     152.2774
     766    -121.1990     153.2564
     767    -137.7581     152.3513
     768    -125.8300     164.4131
     769    -128.5946     153.2109
     770    -120.0788     163.6517
     771    -116.1161     160.8510
     772    -131.6660     146.4535
     773    -129.7985     157.8413
     774    -134.6261     148.7389
     775    -118.0689     155.9436
     776     -96.9152     149.6557
     777    -133.9987     165.1943
     778    -139.2896     157.3198
     779    -145.8906     159.1056
     780    -127.7479     160.1903
     781    -140.7308     168.7881
     782    -130.6831     159.5159
     783    -128.5912     149.1642
     784    -139.9222     144.8003
     785    -144.7646     152.6896
     786    -116.7002     163.4042
     787    -115.9690     148.6139
     788    -124.5404     158.5043
     789    -141.9801     160.2395
     790     -90.5295     159.5141
     791    -142.9118     151.6757
     792    -125.3793     152.6834
     793    -138.4085     149.0494
     794    -148.9147     151.2966
     795    -123.8677     162.0243
     796    -141.6470     154.0840
     797    -130.8259     155.3848
     798    -125.2645     167.4274
     799    -130.0099     158.0801
     800    -138.6504     164.5472
     801    -136.1616     158.8902
     802    -128.4397     161.3428
     803    -137.7336     166.4119
     804    -133.7437     155.9394
     805    -126.6286     161.7335
     806    -130.8391     158.6990
     807    -148.0215     144.9290
     808    -100.6690     154.2189
     809    -139.1119     151.3019
     810    -134.6317     146.1262
     811    -123.7654     149.4079
     812    -139.4462     155.3203
     813    -117.4026     151.2671
     814    -149.0691     154.8503
     815    -123.0587     154.4187
     816    -139.3356     158.4486
     817    -124.6025     162.5899
     818    -128.1820     160.5302
     819    -139.9442     152.9603
     820    -144.1397     154.1267
     821    -128.4317     148.0348
     822    -146.4076     150.6986
     823    -120.7697     154.7596
     824    -110.9454     152.4958
     825    -135.7769     148.4894
     826    -126.2433     159.2108
     827    -101.2990     153.3963
     828    -100.7635     156.2520
     829    -119.9369     152.9049
     830    -139.6081     148.1331
     831    -133.7054     153.7577
     832    -127.0535     169.6698
     833    -144.3935     161.2054
     834    -129.3627     158.8703
     835    -135.4221     156.9315
     836    -121.2655     147.8258
     837    -120.3413     161.6597
     838    -106.3999     159.2396
     839    -126.5313     152.1985
     840    -132.3681     153.3711
     841    -121.5409     152.7981
     842    -113.8444     165.8352
     843    -154.5493     147.6523
     844    -151.7484     145.2576
     845     -64.3451     144.4727
     846     -74.6716     160.6600
     847    -136.4817     155.2327
     848    -138.3992     153.8476
     849    -129.3405     153.9247
     850    -144.6472     159.0017
     851    -124.3307     150.4040
     852    -147.5295     157.2126
     853    -101.8689     151.2359
     854    -121.4309     158.7919
     855    -130.9125     166.7282
     856    -117.5108     152.5593
     857    -118.6670     159.2914
     858    -107.3266     164.4060
     859     -71.3017     160.6005
     860     -68.3978     146.9284
     861    -142.9582     160.1023
     862    -123.0493     156.5746
     863    -124.9350     162.4647
     864    -110.6720     155.6760
     865     -96.6906     153.8820
     866    -136.8247     154.8054
     867    -134.3529     157.2221
     868    -151.9326     157.9809
     869    -132.2332     159.9718
     870    -126.9075     150.7259
     871    -149.6938     150.2737
     872     -94.5675     157.2330
     873    -126.4845     150.1505
     874    -145.1138     156.4502
     875    -130.0407     159.4003
     876    -120.2056     160.5792
     877    -144.2669     168.9981
     878    -151.4489     154.4480
     879    -144.6102     155.5621
     880    -146.7371     143.9679
     881    -133.1705     156.3316
     882     -75.1765     150.8100
     883    -107.4038     156.1300
     884    -116.1659     171.8011
     885    -124.7229     153.4164
     886    -105.0734     152.2741
     887    -131.1890     164.0183
     888    -126.3939     162.9313
     889    -151.9917     148.3269
     890    -110.2717     154.2188
     891    -136.2244     168.4009
     892     -93.0346     163.0510
     893     -74.7967     160.0294
     894    -101.0694     159.6333
     895    -130.1392     144.9177
     896    -117.2435     142.0306
     897    -122.3688     154.9105
     898    -124.6773     151.7805
     899     -89.3793     142.6241
     900    -135.6595     147.4808
     901    -145.5390     154.7385
     902    -129.3359     157.6039
     903    -129.9191     160.3734
     904     -96.0329     158.4031
     905    -138.1068     154.4621
     906    -129.7073     155.7970
     907    -117.5398     164.8648
     908    -108.5288     156.9502
     909    -143.3164     148.0290
     910    -131.0244     163.6386
     911    -140.5778     156.3467
     912    -104.8753     154.4889
     913    -143.7335     153.9939
     914    -143.8872     152.7842
     915    -131.5531     155.6416
     916    -131.0189     164.9300
     917    -142.7121     160.2442
     918    -136.6468     153.3172
     919    -109.6350     166.6740
     920    -129.7578     159.3352
     921    -117.8117     159.4269
     922    -136.5247     166.5067
     923    -148.6367     151.3848
     924    -131.5366     151.5361
     925    -112.3292     164.8583
     926    -133.2742     145.2772
     927    -129.4872     149.7843
     928     -89.5836     151.8687
     929    -134.6375     146.6168
     930    -127.7454     151.3262
     931    -138.3974     147.5671
     932    -145.1221     148.8153
     933     -85.3439     157.2945
     934    -144.2183     149.1917
     935     -85.2407     152.1631
     936    -113.2462     159.5155
     937    -132.5466     161.9038
     938    -142.7253     147.7766
     939     -96.1167     155.1100
     940    -108.5694     155.3342
     941    -135.6178     150.7424
     942    -152.3578     152.3737
     943    -129.1295     161.3173
     944    -139.0843     149.4095
     945    -124.7069     156.1922
     946    -144.5107     154.7634
     947    -132.1450     151.0897
     948    -140.1448     154.0611
     949    -137.0444     154.0512
     950     -91.4421     159.5514
     951     -86.7244     151.5367
     952    -116.8024     153.3356
     953     -85.3630     149.1737
     954    -132.5005     149.4944
     955    -135.6326     156.6671
     956    -139.7033     151.4742
     957    -124.7082     149.6906
     958    -130.0682     156.0843
     959    -133.5346     153.7191
     960     -76.5757     149.7206
     961    -111.9728     158.9787
     962    -123.0153     156.1083
     963    -121.1706     156.5878
     964    -111.3434     143.1316
     965    -129.6565     150.7104
     966    -138.6453     154.2553
     967    -138.7217     154.5889
     968    -124.7989     158.1668
     969    -125.4943     165.6700
     970    -131.2479     161.6408
     971    -132.3102     151.4954
     972    -108.6665     156.2435
     973    -137.4387     152.0497
     974    -125.7818     154.5698
     975    -114.0366     155.5748
     976     -99.9286     163.8989
     977    -110.5728     159.1339
     978    -136.2105     160.6477
     979    -112.8966     163.4807
     980    -160.3536     152.1391
     981    -114.4162     161.0773
     982    -164.8095     156.7107
     983     -84.9707     161.4579
     984    -115.6965     162.2084
     985    -137.3918     158.4640
     986    -143.1712     161.5228
     987    -131.0065     158.0338
     988    -148.4489     159.9780
     989    -161.0969     156.7059
     990    -147.0807     161.2783
     991    -110.8526     154.4704
     992    -113.2830     150.2989
     993    -141.3180     147.2803
     994    -134.5133     154.2670
     995     -79.6628     160.2395
     996    -102.5455     145.5636
     997    -122.8655     149.2541
     998    -142.8399     153.4884
     999    -147.1278     162.7881
    1000     -84.5483     151.6104
    1001    -119.1541     158.9903
    1002    -119.5067     159.4664
    1003    -122.5427     148.3617
    1004    -121.6083     155.1581
    1005    -130.2573     156.2907
    1006    -153.8684     150.7088
    1007    -131.8540     162.4302
    1008    -153.1922     158.7511
    1009    -132.2324     161.7719
    1010    -145.6459     157.0033
    1011    -143.7753     169.9178
