#Frame           phi1         psi1
     893     -79.9941     -31.2104
     894     -99.2387      -6.0775
     895     -78.0457     -39.0326
     896     -84.3999     -15.9430
     897     -70.3926     -18.1356
     898     -98.0777     -18.6098
     899     -85.7592     -22.1297
     900     -90.8503       7.6455
     901     -87.8641      -5.2850
     902     -95.7774     -14.7923
     903    -107.2894       4.3324
     904     -80.8648     -19.4287
     905     -89.8033      -8.3721
     906     -96.3999       2.3960
     907    -101.0195      -8.5313
     908     -87.9419      -4.1860
     909     -96.0759      22.5173
     910     -92.1010      -0.6868
     911    -100.4328       7.1199
     912    -106.4605      98.1591
     913    -111.5395      69.8652
     914     -89.2202     105.4363
     915    -107.3675      55.6279
     916     -85.3034      56.6161
     917     -46.0041      13.5099
     918     -82.0951     -13.9628
     919     -87.5935      78.3424
     920    -100.9371      93.1672
     921     -89.5221      44.8028
     922     -94.3925      -9.3428
     923     -76.1924     -10.0389
     924     -83.5882     -29.6082
     925     -98.9576     -22.7936
     926     -67.8041     -14.0972
     927    -108.4675       0.6687
     928     -97.2167     -19.5191
     929     -79.3411     -13.0348
     930     -91.4882     -25.0887
     931     -81.8886       3.8237
     932     -88.4125      26.9634
     933     -88.9145      -6.9099
     934     -82.0870     -18.0802
     935     -89.2273      30.8725
     936     -90.9229       2.8411
     937     -86.3923       4.6280
     938     -64.1047     -24.9779
     939     -87.9436       9.7193
     940    -121.7553      90.0318
     941     -95.2809      10.1889
     942     -94.1560      -4.3850
     943     -95.4109      44.0265
     944    -104.9825       7.3047
     945     -87.8164      26.2082
     946     -83.5819       0.5045
     947     -86.0255      -7.4606
     948     -96.4994     108.1045
     949     -99.6586     -12.4889
     950     -91.3475     -15.3854
     951     -86.7912     -10.2307
     952    -107.9614      -0.3147
     953     -90.6436       2.2386
     954     -78.1125      -9.5368
     955     -69.3804     -16.0094
     956    -104.3434      -6.3691
     957     -61.6708     -19.6655
     958     -99.3596     -23.9507
     959    -106.8174       8.6326
     960    -103.4483     -16.0083
     961     -86.2822     -12.2507
     962     -93.1915       3.9860
     963    -114.9879       7.2240
     964    -111.9454      -2.1572
     965     -72.7464      -9.6784
     966     -97.1120       0.0580
