#Frame           phi1         psi1
     736     -95.1015     134.8909
     737    -102.7231     154.8439
     738    -106.8994     137.7540
     739    -106.6282     142.8073
     740     -90.0250     160.8860
     741    -105.3347     133.6198
     742     -91.9148     148.3645
     743     -94.4815     125.8741
     744    -109.2639     145.5837
     745     -70.8782     142.6693
     746     -87.2584     141.9298
     747     -79.8516     126.0110
     748     -77.6526     145.5636
     749     -78.8864     136.5494
     750     -82.6090     126.5743
     751     -95.0250     155.6319
     752     -89.9642     151.1332
     753     -72.8254     153.3563
     754     -76.2754     138.2854
     755     -96.3212     155.4693
     756     -95.2575     156.1046
     757     -68.5969     159.2218
     758     -88.3205     150.8855
     759    -109.5252     170.9608
     760     -84.3539     150.3633
     761    -100.4740     153.4590
     762     -89.3248     147.9247
     763     -75.0841     148.5375
     764     -75.6130     145.9022
     765     -95.0675     149.3727
     766    -113.3807     153.2198
     767     -77.4578     144.8366
     768     -86.8276     150.5533
     769     -89.8513     139.5078
     770     -93.4192     143.9652
     771    -102.1672     149.4620
     772     -98.3083     168.4736
     773     -88.7477     160.9563
     774    -116.5410     158.3793
     775     -79.9834     152.8648
     776    -103.6897     153.8650
     777     -95.1417     144.7385
     778     -91.7734     179.2320
     779     -97.1250     139.3254
     780     -75.9999     144.4930
     781     -69.2292     164.1191
     782     -74.8052     148.4823
     783     -89.8751     163.5690
     784     -68.4765     153.2395
     785     -57.6405     144.5349
     786     -71.3512     136.9533
     787     -79.4801     133.5869
     788     -92.7824     140.5114
     789     -93.5710     119.8935
     790    -108.7604     119.8058
     791     -95.7243     135.8939
     792     -89.6726     135.1006
     793     -78.9450     171.7950
     794     -92.5124     140.4568
     795     -95.5880     161.5907
     796    -118.9145     128.8281
     797    -110.1437     123.2974
     798     -77.8670     137.2560
     799     -76.9438     147.9973
     800     -84.5870     154.6940
     801     -84.5115     131.9533
     802    -106.7379     131.2224
     803     -88.5596     148.7350
     804     -96.0263     158.3371
     805     -53.6489     131.4868
     806     -81.7463     148.4562
     807     -87.1799     124.8929
     808     -63.5186     153.9321
     809     -72.3103     146.2541
     810     -77.0731     142.5799
     811     -71.8857     125.3809
     812     -80.6696     144.9385
     813     -98.2359     126.1592
     814     -84.3603     155.6957
     815     -81.9859     154.6736
     816     -76.7200     148.6723
     817     -76.5572     151.3165
     818     -87.2999     161.9659
     819     -89.9031     155.3386
     820     -82.4760     148.2553
     821     -88.3557     142.2503
     822    -100.9787     159.1528
     823     -94.8923     156.3036
     824     -95.2194     133.0193
     825     -75.4693     167.4545
     826     -83.8432     166.6294
     827     -87.8898     150.1352
     828     -77.9073     166.0307
     829     -83.0340     160.4504
     830     -98.3841     153.9824
     831     -64.8670     164.7976
     832     -93.8115     147.9908
     833     -82.4820     158.1150
     834     -97.1975     163.7984
     835     -86.0252     154.7451
     836     -87.1501     149.8417
     837     -90.7245     149.7257
     838    -106.3877     160.3611
     839    -107.1279     161.8646
     840     -83.6979     156.0246
     841     -85.8946     161.3070
     842     -66.5165     143.9839
     843    -106.4269     147.4203
     844     -75.4599     156.1556
     845     -84.9767     142.0312
     846     -75.5047     147.5184
     847     -93.1602     143.5466
     848     -79.1649     134.1007
     849     -94.3670     143.8061
     850    -101.8177     141.7469
     851     -86.2637     141.2053
     852     -81.3690     146.6679
     853     -93.1569     139.2782
     854    -115.8338     136.9857
     855     -74.0179     158.9300
     856    -100.9475     163.0396
     857     -68.1044     149.0139
     858     -53.1935     152.0954
     859     -88.8838     146.6439
     860     -86.2406     160.3460
     861    -106.4155     146.3536
     862    -110.5475     141.5663
     863     -92.4419     147.5217
     864     -80.9536     142.0914
     865     -62.2484     140.4791
     866    -100.9309     160.7315
     867     -63.6273     153.3462
     868    -106.5396     150.5258
     869     -95.5595     148.4148
     870    -106.7925     158.6742
     871    -108.3618     140.0799
     872     -86.2650     143.7467
     873    -101.8549     155.9374
     874    -106.6876     150.4128
     875     -97.0471     164.3131
     876     -70.7058     137.8933
     877     -76.9076     151.8949
     878     -73.8287     147.3036
     879     -72.3428     149.1730
     880     -79.6721     151.2366
     881     -77.3757     134.5933
     882     -68.0593     159.6850
     883    -109.1956     148.3240
     884     -74.5625     136.3397
     885     -86.0172     138.5063
     886     -77.9606     147.5483
     887     -87.5022     144.1048
     888    -112.1863     142.0277
     889    -112.8957     142.0178
     890     -92.0111     143.2098
     891     -87.5547     154.4284
     892    -100.0640     148.7062
     893     -89.2861     138.4267
     894     -90.2534     136.3712
     895     -77.0810     151.3146
     896     -69.2077     152.5046
     897     -92.0492     160.5168
     898     -95.0955    -178.3574
     899     -71.2804     139.7341
     900     -72.4586     140.2921
     901     -87.1704     163.1651
     902     -82.0652     143.0613
     903     -68.1834     152.9039
     904     -68.9504     147.6761
     905     -83.6206     131.0438
     906     -72.6183     132.5661
     907     -78.7433     154.3808
     908     -76.1553     125.6170
     909     -54.7242     126.2299
     910     -73.6232     137.4608
     911     -70.2444     125.7879
     912     -88.5632     127.8098
     913     -87.0273     149.5569
     914     -77.2936     121.4635
     915     -74.2180     140.5523
     916     -72.1151     149.9319
     917     -68.4599     148.2108
     918     -58.1392     160.9175
     919     -92.1382     125.2300
     920     -76.0640     139.3646
     921     -56.9697     148.9537
     922     -66.8068     147.9429
     923     -68.2722     160.1486
     924     -70.7396     145.0447
     925     -70.6204     154.5427
     926     -80.6912     153.6861
     927     -76.1621     118.7646
     928     -74.0599     134.5480
     929     -63.1718     142.8379
     930     -62.3048     150.8447
     931     -70.9920     143.0931
     932     -57.8769     130.9361
     933     -55.9829     137.0572
     934     -79.1315     129.9764
     935     -91.9314     132.8625
     936     -65.1203     126.8669
     937     -71.8543     146.8237
     938     -69.5836     158.0356
     939     -75.5803     137.3147
     940     -75.3749     122.3644
     941     -79.9192     141.7623
     942     -59.1508     140.0909
     943     -76.1260     144.9344
     944     -63.0904     131.4650
     945     -75.4823     126.4142
     946     -67.6649     142.2585
     947     -65.4422     118.6188
     948     -69.3566     128.8413
     949     -64.8760     130.3925
     950     -65.7284     131.1386
     951     -72.6235     125.8346
     952     -76.9356     116.5119
     953     -84.3894     110.4494
     954     -72.2115     132.0097
     955     -70.1952     120.0265
     956     -69.0080     133.9079
     957     -79.6328     114.4703
     958     -75.0634     129.6096
     959     -67.9873     136.2471
     960     -69.7468     141.4953
     961     -71.1728     120.7983
     962     -86.7657     134.3311
     963     -80.5143     124.6639
     964     -74.0246     123.7829
     965     -75.9701     129.7851
     966     -76.6053     141.5041
     967     -82.9849     129.2861
     968     -89.7456     123.6110
     969     -79.1845     121.9312
     970     -74.0529     149.5777
     971     -81.9806     146.0488
     972     -61.8172     131.0591
     973     -57.5828     130.3035
     974     -58.4860     126.0310
     975     -77.3495     132.7654
     976     -83.0483     139.0133
     977     -80.3776     121.7909
     978     -78.9918     155.7440
     979     -86.2250     127.8007
     980     -72.4475     128.0073
     981     -73.7639     143.5046
     982     -78.1392     145.4394
     983     -77.9593     136.7316
     984     -81.6389     136.0482
     985     -82.1191     130.2357
     986     -66.5828     143.1820
     987     -85.4158     139.6687
     988     -78.0714     145.3902
     989     -77.3249     140.2121
     990     -51.4471     129.4040
     991     -87.6612     130.7582
     992     -91.4108     136.2406
     993     -77.8573     152.2590
     994     -65.2546     126.2190
