#Frame            phi          psi
     824     -65.5693     -35.7231
     825     -76.3569     -11.5375
     826     -97.4380     -33.5650
     827     -79.1922     -74.4742
     828    -153.6733     -49.5045
     829     -88.2216      -9.0557
     830    -163.4918      27.5085
     831    -133.9241      37.5912
     832     -74.7806       0.7197
     833     -60.1250     -23.5378
     834     -54.8090     -21.4618
     835    -124.0382     -25.6281
     836     -65.8498      -9.3050
     837    -104.6181       1.9577
     838    -104.5766     -23.4520
     839     -65.2169      -6.9957
     840    -154.0800      18.1862
     841    -103.6659      -1.0758
     842     -77.2517     -10.0480
     843     -86.5001     -31.5406
     844     -82.4915      12.5379
     845    -132.7370     -35.0605
     846     -63.1240     -18.1449
     847     -89.8992     -25.1423
     848    -139.7635      30.8781
     849    -119.0083     -12.2819
     850    -113.3024      -7.3361
     851     -99.4691       7.3281
     852     -71.7543     -33.9829
     853     -75.0528      39.3651
     854     -77.3449     -27.3269
     855     -90.3766      -2.7667
     856     -86.0194     -17.0920
     857     -70.3183     -16.5843
     858     -75.0622     -38.7236
     859     -87.3773     -33.9216
     860     -84.8004     -17.8436
     861     -97.8753     -20.3059
     862     -72.0675      -9.4314
     863     -87.5159      65.2556
     864    -145.5909      -7.9884
     865     -82.0642     -17.6510
     866     -93.0268       2.0772
     867     -64.6109     -37.3168
     868     -68.4801      -6.3547
     869     -69.1422     -21.7967
     870     -83.7988     -10.6281
     871     -79.6804      27.6327
     872    -168.2733     -51.9878
     873    -136.3084      -6.8864
     874    -122.9792      -9.7138
     875     -87.6446      -5.9198
     876     -94.6940     -32.7881
     877     -81.0321     -13.0350
     878    -100.4273       4.6575
     879     -76.4407      -5.1611
     880     -92.0332     -25.3264
     881    -120.3266      -7.7771
     882     -89.7283      -4.7686
     883     -71.1944      13.3197
     884     -92.0310     -10.8167
     885     -84.2694     -17.6860
     886    -130.6923      18.2577
     887    -155.7705      17.4327
     888    -130.3724      15.2938
     889     -70.5538     -27.6198
     890     -81.8472      23.8436
     891     -84.5492       7.3350
     892     -75.9605       5.8869
     893     -48.8499     -28.5199
     894     -97.7797     -10.9618
     895     -78.2448      -4.8267
     896     -98.7751      16.6956
     897     -89.8927       5.4536
     898     -80.2177     -18.6447
     899    -119.0589       7.9884
     900     -60.2456     -35.3840
     901     -81.6954       7.3800
     902     -63.2622     -27.4963
     903     -75.6599     -22.3960
     904     -87.0535      -8.3612
     905     -75.7378      -7.3466
     906     -69.8574     -24.9914
     907    -134.8649      -0.0962
     908    -106.4754       3.1500
     909    -101.4741      -6.5181
     910     -94.2868      -4.6038
     911    -116.8381      58.9525
     912     -76.2353      24.2542
     913     -65.6283     -19.0792
     914     -78.6394     -10.9557
     915    -108.7124     -38.3527
     916     -72.7212     -10.6959
     917     -74.0952      -2.1667
     918    -104.3682     -17.5511
     919     -70.2223     -19.4397
     920     -69.7139     -26.4727
     921     -72.5459     -15.4660
     922     -61.4570       7.1357
     923     -63.8467     -24.5712
     924     -69.2896      -9.5474
     925     -54.9650       2.1963
     926     -72.4326     -25.5838
     927     -93.2327     -19.7786
     928    -115.2989      -6.4239
     929     -54.4699     -39.7262
     930     -81.2808      -2.7379
     931    -113.6649      -2.0134
     932    -149.1477     -27.2706
     933     -82.0932      -8.2249
     934     -96.5184     -21.3321
     935     -90.3743     -14.5975
     936     -69.9403     -34.5575
     937    -132.4295      -2.4195
     938     -95.1129     -30.4639
     939     -95.3871      -8.9562
     940    -111.6185     -27.4303
     941     -95.7646     -15.0538
     942     -83.4493     -17.3782
     943     -72.0534      -8.0281
     944     -71.2369     -23.5789
     945     -86.4437     -47.6761
     946     -67.8595      14.7958
     947     -69.0806     -33.5218
     948     -88.8638     -44.2059
     949     -85.4352      -6.5682
     950     -58.3497     -25.7053
     951     -87.4221     -42.7608
     952     -86.3993     -37.1306
     953     -59.9635     -80.9792
     954    -159.9794      10.1243
     955    -169.5505     -27.4504
     956    -100.8117      -6.3809
     957     -71.3273     -17.2760
