#Frame            phi          psi
     931     -79.0845      21.8405
     932    -132.4328      22.0797
     933    -135.2705      13.2476
     934     -71.4748     -17.6162
     935    -103.2608     -37.1199
     936     -79.4209     -14.2548
     937     -79.6772     -20.8128
     938     -64.5318     -27.6940
     939     -80.9537     -12.2004
     940     -65.0201     -23.8820
     941    -108.4343     -17.6759
     942     -95.3113       8.6545
     943     -64.1693     -39.1336
     944     -75.0101     -11.0636
     945     -60.3290     -27.9936
     946     -74.4753     -38.3530
     947     -62.9083     -28.1207
     948     -45.7989     -26.3269
     949     -55.8563     -40.8202
     950     -72.1663     -18.2777
     951     -65.5801     -18.3003
     952     -75.0026      -7.3053
     953     -93.6617      35.3128
     954     -83.9053     -26.2852
     955    -160.8298     -45.4746
     956     -63.1399     -28.7214
     957     -71.9594     -37.1844
     958     -73.9464     -35.8753
     959     -63.1082     -22.1391
     960     -52.6748     -43.1017
     961     -52.7115     -40.4345
     962     -72.6725     -20.8398
     963     -61.8916     -17.6873
     964     -75.8266     -28.5801
     965     -75.0828     -54.0981
     966     -80.0716     -28.9706
