#Frame           phi1         psi1
     663     -65.3326     -22.2770
     664     -55.3966     -20.8621
     665     -54.7840     -14.6393
     666     -73.1315     -20.1969
     667     -78.5582     -25.6277
     668     -56.8346     -31.2281
     669     -37.1144     -51.6771
     670     -47.9710     -34.3428
     671     -54.5826     -20.5603
     672     -60.5587     -26.6004
     673     -74.7264     -26.5469
     674     -57.8291     -33.7877
     675     -56.4645     -17.9959
     676     -74.7892     -39.0746
     677     -61.9779     -23.3670
     678     -48.1388     -36.1224
     679     -53.1561     -29.3967
     680     -65.6986     -26.3746
     681     -51.5973     -29.0868
     682     -48.8330     -32.4026
     683     -66.6434     -37.6095
     684     -72.4211     -27.5436
     685     -78.9882     -26.4713
     686     -66.4882     -30.6858
     687     -77.0996     -35.9729
     688     -64.1788     -28.5849
     689     -53.0375     -25.9394
     690     -62.6669     -33.2486
     691     -65.4475     -25.3065
     692     -64.2923     -21.3122
     693     -68.3245     -13.2147
     694     -60.2212     -23.5952
     695     -62.8319     -31.5825
     696     -70.4244     -21.8505
     697     -85.8312     -22.7963
     698     -62.9184     -25.2943
     699     -76.9312     -26.9348
     700     -49.9128     -43.5250
     701     -65.3306     -18.6937
     702     -65.9769     -46.7162
     703     -58.7751     -27.7109
     704     -55.0906     -21.3399
     705     -45.3201     -33.6278
     706     -58.9423     -41.6041
     707     -62.8028     -39.9413
     708     -40.1587     -38.3411
     709     -57.6490     -26.5642
     710     -70.3662     -23.0622
     711     -69.5733      -9.8199
     712     -45.7910     -25.8675
     713     -53.9424     -30.1984
     714     -57.8671     -35.4241
     715     -66.5794     -49.7791
     716     -55.2021     -24.9427
     717     -65.7787     -31.5212
     718     -59.5071     -19.6222
     719     -41.5298     -30.7476
     720     -54.9652     -20.5894
     721     -79.2902     -17.4509
     722     -61.4576     -12.1602
     723     -71.2044     -22.2560
     724     -68.1362     -43.3387
     725     -84.8897     -25.9975
     726     -62.5788     -31.6873
     727     -71.6026     -18.0282
     728     -54.7176     -17.3917
     729     -62.9931     -32.3802
     730     -53.6825     -41.4039
     731     -61.9664     -26.2668
     732     -64.6312     -31.7234
     733     -54.2553     -48.1827
     734     -43.0425     -41.0909
     735     -67.2748     -28.1444
     736     -58.1990     -21.8134
     737     -59.7154     -19.7514
     738     -80.1973     -11.7111
     739     -77.8897      -7.4228
     740     -55.4844     -24.7505
     741     -73.3320     -13.7732
     742     -64.9884     -17.4090
     743     -60.0811     -33.2630
