#Frame           phi1         psi1
     518     -90.8811     115.6852
     519    -106.3758     114.9623
     520     -83.8992     119.5034
     521     -66.0374     125.8813
     522     -81.2776     135.3930
     523     -95.0050     116.8670
     524     -74.5149     128.8519
     525     -87.6771     118.4807
     526     -78.4963     119.5268
     527     -69.4858     127.6265
     528     -73.6144     114.2035
     529     -79.9027     107.2320
     530     -80.9476     111.9573
     531     -78.6670     132.3374
     532     -59.8932     119.1203
     533     -65.4780     136.0114
     534     -81.0560     115.2358
     535     -79.9369     118.1014
     536     -74.7644     102.8266
     537     -68.3274     123.7853
     538     -70.0939     126.7491
     539     -87.2076      89.0832
     540     -90.9203      99.9859
     541     -91.1340     111.3019
     542     -74.7762     110.8747
     543     -79.8427     119.4224
     544     -96.8346     113.3888
     545     -84.4262     103.0134
     546     -72.9139     112.6813
     547     -76.0477      88.3202
     548     -68.9509     114.9822
     549     -72.3820     108.3805
     550     -81.3257     133.4226
     551     -64.2548     124.1339
     552     -77.0345     100.3990
     553     -86.6775      99.8575
     554     -73.1833     100.2765
     555     -81.6827     116.4392
     556     -87.1532     107.4498
     557     -81.2441     111.7328
     558     -83.8327     111.7250
     559     -71.5533      96.7010
     560     -78.5430     108.6419
     561     -73.5971      92.0047
     562     -82.1296      99.9815
     563     -75.8936      90.9103
     564     -76.5160     100.9603
     565     -86.4455     115.4878
     566     -73.6303      81.2096
     567     -76.1979      85.5412
     568     -83.9886      92.2421
     569     -71.0131     113.0610
     570     -81.8992     109.6783
     571     -83.0438      96.7322
     572     -74.7621      95.9401
     573     -90.8941     100.3945
     574     -85.6536     108.2671
     575     -78.5005      96.5400
     576     -84.0593     119.4736
     577     -80.0636      93.8030
     578     -84.3285      87.4339
     579     -82.6950      81.8393
     580     -77.0244      87.4579
     581     -84.4338      70.9535
     582     -73.5879      76.2646
     583     -82.4791      83.0069
     584     -79.1162      91.1996
     585     -72.4086      81.2856
     586     -77.6917     100.3246
     587     -78.3636      89.3260
     588     -96.0917      92.2326
     589     -67.9500      81.7702
     590     -77.6080      81.0502
     591     -78.0487      97.2353
     592     -73.1384      87.4846
     593     -79.9671      79.0003
     594     -77.1476      98.5872
     595     -85.5078      88.0701
     596     -98.9441     108.5399
     597     -76.7854      85.3420
     598     -84.3015      81.3906
     599     -89.1139     102.6301
     600     -83.4570      87.4467
     601     -80.0280      94.4713
     602     -87.6549     116.7669
     603     -82.3203     106.6659
     604     -83.9765     101.7842
     605     -69.7396      67.3455
     606     -83.9182      99.1947
     607     -80.0637      79.0434
     608     -90.8371      98.4299
     609     -79.3991      78.3061
     610     -78.4437      82.8960
     611     -92.5109      91.8162
     612     -74.8712      82.5853
     613     -81.9388      88.7841
     614     -88.1648      79.8034
     615     -74.0849     103.2871
     616     -68.8464      89.1189
     617     -88.5993     102.9038
     618     -79.7364      78.5665
     619     -84.5619      78.3979
     620     -74.7096      77.0020
     621     -81.2276      85.4130
     622     -76.1580      72.1122
     623     -93.0784     105.1061
     624     -81.9646      70.1340
     625     -99.0003      82.0525
     626     -87.2375     104.9356
     627     -98.1610     109.5721
     628     -70.0855      79.0307
     629     -80.0068      83.7668
     630     -78.1510      83.5304
     631     -96.9186     106.0724
     632     -90.7021      94.5184
     633     -77.1575      88.0306
     634     -92.5301     104.5568
     635     -93.4220      80.7688
     636     -85.4715      98.7050
     637     -86.8492      93.7604
     638     -97.9347      90.0315
     639     -81.0043      89.8385
     640     -70.9350      90.9854
     641     -84.0156     115.2621
     642     -74.2233     114.2968
     643     -90.8307     123.0860
     644     -92.9668     100.5771
     645     -73.0375      95.6667
     646     -77.7024      84.9697
     647     -85.0147      80.3358
     648     -70.6564     108.9283
     649     -85.0523     107.4730
     650     -81.8846     108.4454
     651     -75.8873     127.0700
     652     -79.3611     127.1019
     653     -67.3162     118.0117
     654     -80.2294     112.4717
     655     -98.4584     110.6337
     656     -62.0838     125.0654
     657     -92.0206     117.2022
     658     -80.1898     109.1574
     659     -90.1314     110.3217
     660     -87.5363     117.7832
     661     -64.0533     110.7941
     662     -83.4587     113.6826
     663     -78.3361     126.2705
     664     -70.2391     130.3289
     665     -84.8606     112.1744
     666     -74.0189     117.4696
     667     -91.8498     117.5082
     668     -89.1900     106.1696
     669     -84.9196     117.7345
     670     -74.8198     112.2631
     671     -69.3358     121.4273
     672     -74.1015      92.3600
     673     -72.7153      99.1374
     674     -96.3228      98.3566
     675     -77.1522      99.7654
     676     -87.7641      96.2552
     677     -73.1600     114.1234
     678     -72.7295      94.0356
     679     -91.1804     105.5014
     680     -95.0816     112.9806
     681     -80.7729     121.2805
     682     -74.7430     124.1832
     683     -71.4266     125.1266
     684     -90.4729      90.2173
     685     -84.4891      89.2727
     686     -82.3002     104.3885
     687     -94.4080     115.2002
     688     -71.6716     131.5888
     689     -72.7224     101.6013
     690     -78.7477     126.5408
     691     -88.3961     116.5431
     692     -79.7900     112.8081
     693     -91.5046     113.5395
     694     -79.7495     114.2415
     695     -73.5723     119.8477
     696     -90.2517     108.2564
     697     -86.4306      88.7414
     698     -82.8807      91.6289
     699     -87.8337     105.9025
     700     -87.5234      75.6205
     701     -84.9067      79.4629
     702     -81.7871     107.3077
     703     -81.2394     103.5133
     704     -84.6098      99.7893
     705     -62.3928     121.4191
     706     -77.4316     108.8212
     707     -81.6696      75.6549
     708     -80.6977     109.4958
     709     -82.3401     100.8858
     710     -94.7968     130.6051
     711     -85.8379     106.7978
     712     -64.6594     119.2000
     713     -78.8356     124.0535
     714     -85.9255     137.2862
     715    -101.6862     119.2405
     716     -67.8859     128.5546
     717     -69.9750     115.9407
     718     -76.5125      81.1117
     719     -78.6221     108.9668
     720     -94.4850      99.4060
     721     -75.4398      75.9326
     722    -110.7100      98.9463
     723     -84.3959      94.3285
     724     -71.5180      82.2484
     725     -88.2147      80.5009
     726    -101.6604     106.1808
     727     -80.1307      74.3688
     728     -78.2951      83.8146
     729     -60.2323      91.4695
     730     -80.1517      81.8253
     731     -67.7307      81.9737
     732     -91.1676     101.8297
     733     -77.7382      78.7443
     734    -109.0492      97.5137
     735     -81.9321      83.9540
     736     -75.9373     102.7437
     737     -81.4460      71.7927
     738    -113.7510      98.1766
     739     -83.7401      80.0826
     740     -63.4527     106.3879
     741     -84.7423      98.3737
     742    -117.0678     118.7161
     743    -110.9944      97.7532
     744     -74.4178     114.4179
     745     -95.1305     109.6291
     746     -83.2578      96.9644
     747     -80.1964      98.7340
     748     -83.5226      72.4370
     749     -77.2910      97.0333
     750     -78.5236      78.2478
     751     -88.4493      99.3213
     752     -91.7436      91.6099
     753     -81.8320      74.5555
     754     -79.9372      90.7580
     755     -81.9934      82.1845
     756     -70.4987      75.6768
     757     -82.0129      75.4201
     758     -80.5819      86.6884
     759     -79.2303      83.4156
     760     -74.2949     109.8011
     761    -102.5899      85.7488
     762     -84.5723     102.5509
     763     -85.6144     103.1814
     764     -77.9951      89.6488
     765     -78.2250     108.4040
     766    -108.9379      83.6900
     767     -71.9428      81.5412
     768     -83.9303      70.6663
     769     -72.5897      78.5131
     770     -74.6484      97.2339
     771     -78.6176      84.2300
     772     -91.9545      75.5663
     773     -81.4563      71.8207
     774    -109.8258      67.8162
     775     -94.7414      86.0868
     776    -120.9256      95.4036
     777     -87.3595      79.9615
     778     -93.7952      82.1432
     779     -91.3415      77.3211
     780    -109.0428      76.4795
     781     -87.4758      95.4178
     782     -75.7912      84.1720
     783    -107.6956     101.3260
     784     -79.6043      87.3317
     785     -82.3580      83.3659
     786     -89.4441      95.2388
     787     -66.5858      92.3631
     788     -80.2475      69.0229
     789     -72.4505      88.6952
     790     -74.8816     104.1109
     791     -79.0710      73.1856
     792     -95.9215      93.0343
     793     -86.1546      97.7718
     794     -74.3013      83.8421
     795     -90.0084     106.8271
     796     -85.5469      93.0852
