#Frame            phi          psi
     679     -71.7118     -27.2505
     680     -82.2186     -23.9081
     681     -69.6440     -32.8632
     682     -75.7952     -24.6635
     683    -100.0279      65.0014
     684     -96.8936       0.6810
     685     -92.1532     -11.0215
     686     -69.5697     -15.0609
     687     -81.3643     -30.4497
     688     -58.9136     -28.9244
     689    -115.6840     -19.2352
     690     -60.8316     -17.8426
     691     -78.4208     -12.2458
     692     -81.3280       7.2990
     693     -74.1227      -5.7293
     694     -76.0467       0.9088
     695     -91.5103     -18.1604
     696     -51.3832     -41.9892
     697    -125.7703     -29.8690
     698     -79.8408     -27.9949
     699     -70.4639     -29.1846
     700     -70.3692     -26.0927
     701     -99.7747      -8.7430
     702    -106.2027     -22.8770
     703     -92.9319     -21.1873
     704     -85.7530     -39.3434
     705     -59.3345      -9.4455
     706     -78.2180      16.9401
     707     -82.6801     -15.9970
     708     -84.8524       7.6208
     709     -65.5267     -22.4722
     710     -69.6921     -15.9122
     711     -93.3289       5.8181
     712     -83.9900       0.9942
     713     -85.7951     -22.5282
     714    -122.4221       7.4275
     715     -95.5673       8.7640
     716     -80.2957      20.1422
     717    -106.8861     -21.6052
     718    -103.8590      -7.5931
     719    -110.8648      -8.4844
     720     -82.4114     -14.1187
     721    -112.2546     -39.1481
     722     -86.1570      -2.5406
     723     -73.8398      -6.4747
     724     -71.1714     -30.4860
     725     -82.0901     -32.1029
     726     -83.9071     -31.3111
     727     -64.2282     -15.1280
     728     -75.9673     -14.3079
     729    -114.1498       3.8578
     730    -105.4704      -6.4100
     731     -80.9046      -4.1804
     732     -97.8362     -44.6219
     733     -91.7814      -5.8703
     734     -89.2466     -11.9986
     735     -74.2061     -29.7245
     736     -55.3177     -39.3272
     737     -81.9170      13.3322
     738     -86.6785     -24.2729
     739     -78.7069     -27.1060
     740     -61.4240     -20.4466
     741     -94.8012     -23.6864
     742     -64.6205     -41.6491
     743     -84.0564     -17.0275
     744     -58.6760     -45.2679
     745     -93.2641     -28.7458
     746     -72.0145     -41.7438
     747     -71.9658     -23.8012
     748    -110.9807       9.0547
     749     -98.2124      -6.7096
     750     -67.6917     -16.4252
     751     -81.4596      -8.2499
     752     -72.0988     -28.7098
     753     -60.2297      -7.2849
     754     -89.7937      -7.4845
     755     -88.4775     -19.4081
     756     -69.2578     -15.3426
     757     -77.7871     -31.7290
