#Frame            phi          psi
     599     -77.8918     159.7181
     600     -98.2165     115.8909
     601     -93.2074     134.2283
     602     -94.6648     117.5315
     603    -120.7757     152.3250
     604     -59.6009     132.0382
     605     -67.1656     154.6603
     606     -93.2643     129.5384
     607     -84.2048     151.4255
     608     -68.5555     153.6759
     609     -67.8841     157.7317
     610     -58.9371     136.8254
     611     -86.6931      82.1686
     612    -100.3756     122.0117
     613     -67.2305     149.7376
     614     -69.0177     141.7526
     615     -60.1419     133.9974
     616     -55.6336     134.1948
     617     -75.9376     150.4863
     618     -59.9194     134.0582
     619     -81.4563     137.5321
     620     -34.7241     123.3371
     621     -64.8173     154.5615
     622     -76.9117     118.4249
     623    -132.4615     129.8544
     624    -147.2959     113.2755
     625    -150.0517     139.7125
     626    -107.8458      75.5200
     627      -9.2334     133.6910
     628     -91.4212      91.8142
     629     -84.5042     135.7696
     630     -63.1448     130.1065
     631     -69.1164     157.2493
     632     -62.3790     115.3316
     633     -70.4924     142.6480
     634     -62.7953     127.6075
     635     -54.3931     127.3782
     636     -44.0326     133.7530
     637     -70.0648     143.2252
     638    -104.9163     131.8137
     639     -49.3807     148.1965
     640     -88.4311     136.2488
     641     -65.1385     138.2266
     642     -57.9886     146.1517
     643     -86.6814     124.4404
     644     -80.3646     155.0456
     645     -70.9843     142.6930
     646     -59.9501     128.1282
     647     -46.6516     132.4277
     648     -81.4611     140.7032
     649     -73.4375     154.1272
     650     -59.4169     127.5887
     651     -93.6027     124.4104
     652     -77.9348     132.5596
     653     -59.4397     123.2968
     654     -64.0907     127.3177
     655     -40.6797     124.1773
     656     -33.0749     126.6878
     657     -15.3095     116.5970
     658     -60.8995     138.6733
     659     -36.5169     127.7073
     660     -68.1705     152.2224
     661     -64.2036     147.5845
     662     -60.1656     140.0751
     663     -65.9198     124.3806
     664     -65.8696     148.2959
     665     -77.8082     122.7596
     666     -40.9989     137.0177
     667     -62.8446     139.3217
     668     -63.3812     125.7944
     669     -73.2178     127.0384
     670     -69.4265     127.0885
     671     -58.0157     142.3548
     672     -70.4874     146.4337
     673     -48.0969     137.5260
     674     -57.8454     139.6560
     675     -56.0550     122.0988
     676     -54.1191     129.0761
     677     -55.7637     123.0433
     678     -65.4707     148.4948
     679     -44.1145     144.4036
     680     -11.8472      99.6511
     681     -48.8472     131.4597
     682      -7.5409     102.5921
     683     -77.5400     126.1952
     684     -68.8570     149.5749
     685     -89.1111     117.1362
     686    -114.9486      95.7639
     687    -142.4690     131.6790
     688    -131.8025     138.2429
     689    -160.1173     159.7409
     690    -136.4642     157.2174
     691    -134.1693     136.5569
     692    -112.5501     121.0063
     693    -135.4326      88.8097
     694    -163.6131      69.0626
     695     -97.2829      24.6145
     696    -105.7744      10.1048
     697    -134.1082     -12.5339
     698    -131.2517      79.7775
     699    -118.0181     130.2090
     700    -127.6436     133.7226
     701    -154.0258     115.2808
     702    -135.4702     142.8741
     703    -162.5586     137.7804
     704    -165.9561     127.2431
     705    -152.4488     152.6313
     706    -141.2854      73.0949
     707    -149.0889     109.9758
     708    -166.6356     141.1826
     709    -112.6927     149.0317
     710    -152.6884     136.0618
     711    -138.6271     128.6826
     712    -159.7369     132.3705
     713    -131.5243     132.3697
     714    -142.9406     166.8673
     715    -151.1013     144.6896
     716    -152.4954     147.3709
     717    -146.6653     152.1817
     718    -159.1328     141.2932
     719    -154.4320     148.9131
     720    -137.1394     133.0769
     721    -148.3324     137.5905
     722    -118.2114     139.7143
     723    -142.9532     126.3046
     724    -140.4682     125.4415
     725    -163.0447     149.1866
     726    -153.1610     148.7961
     727    -165.0032     142.5320
     728    -144.4661     158.0872
     729    -162.0676     149.8607
     730    -132.4828     159.4440
     731     -64.6377     139.7662
     732    -142.3987     151.7946
     733    -151.4577     161.9403
     734    -134.0000     130.6557
     735    -138.8838     132.5745
     736     -90.1262     169.2071
     737    -160.3643     126.6777
     738    -126.6203     146.2033
     739     -70.9575     104.6566
     740    -127.8066     105.4272
     741    -111.9877     107.3556
     742    -123.7288     144.3134
     743    -148.2437     142.0340
     744    -128.6165     156.4916
     745    -160.1098      80.4797
     746    -156.2475      69.1936
     747     -78.3281     159.7539
     748    -135.6291     129.5496
     749    -114.4753     124.0681
     750    -111.4320     145.0227
     751     -62.1747     125.4603
     752     -69.7812     152.3287
     753     -64.7436     153.2158
     754    -101.0168     103.2548
     755     -64.7642     128.8137
     756     -61.7336     133.5177
     757     -84.7768     128.7024
     758    -128.2672     141.3152
     759    -104.2056     137.3594
     760     -93.5604     129.7220
     761     -56.6294     140.9369
     762     -64.2450     153.7750
     763     -60.7263     154.1153
     764     -60.9254     155.1072
     765     -68.0738      98.0444
     766     -55.8933     128.5880
     767     -74.0795     129.2244
     768     -63.1148     128.3347
     769     -64.4054     132.2020
     770     -65.9580     123.6869
     771     -66.4293     123.0809
     772     -60.3333     145.5337
     773     -64.3211     121.4192
     774     -61.2204     134.7347
     775     -64.0313     124.3582
     776     -52.0105     143.3668
     777     -56.7080     136.0931
     778     -83.6811     135.7587
     779     -56.5058     149.1430
     780     -71.8867     131.8441
     781     -69.0196     124.9154
     782     -64.4769     132.2348
     783     -56.7688     125.1413
     784     -62.6685     130.9564
     785     -53.5905     142.2337
     786     -55.9541     126.2811
     787     -29.0664     129.9132
     788     -55.7245     126.3941
     789     -53.8498     130.0698
     790    -100.0908     127.8808
     791     -62.8049     124.3668
     792     -60.9039     134.3043
     793     -55.9213     124.5020
     794     -88.2896     137.8962
     795     -66.6485     123.5454
     796     -62.3730     137.8224
     797     -81.6453      69.9125
     798     -64.9360     119.2210
     799     -25.2867     132.0995
     800     -47.5444     150.3564
     801     -54.1499     128.8761
     802     -79.2647     144.9855
     803    -121.3561     145.3208
     804    -150.3956     109.3853
     805     -99.9685     139.8557
     806     -59.0875     142.8433
     807     -72.4142     131.4371
     808     -78.2931     132.5251
     809     -67.6001     136.2968
     810     -56.0861     130.4428
     811     -82.1041     136.5143
     812     -85.8722     143.0676
     813     -98.2997     129.7339
     814    -115.0143     132.6191
     815    -146.2154     137.9111
     816     -87.5792     144.3155
     817     -66.6628     125.3435
     818     -80.9908     159.4487
     819     -65.1006     161.8083
     820     -32.1536     135.7008
     821     -64.6712     127.8568
     822     -69.1237     136.2607
     823     -73.9519     145.8752
     824     -55.0853     140.7835
     825     -82.4204     119.4017
     826     -87.0618     114.2416
     827     -60.1561     155.8036
     828      -9.3887     125.3245
     829     -60.7586     130.9971
     830     -60.1056     141.9107
     831    -111.5468     138.2100
     832    -137.6852     152.8031
     833    -100.5116     113.5899
     834     -64.1884     141.9267
     835     -51.1669     114.2776
     836     -89.0142     141.6417
     837     -54.0296     125.3070
     838     -61.5371     128.1068
     839     -70.5581     128.5550
     840     -82.8435     134.8503
     841     -59.0705     126.9239
     842     -55.3868     140.4191
     843     -72.5494     169.7804
     844     -71.1184     150.4191
     845     -62.7121     156.1023
     846     -55.9634     137.5105
     847     -43.0287     144.0104
     848     -55.5926     142.2907
     849     -66.5124     150.1617
     850     -43.1915     139.2158
     851     -58.7454     142.5881
     852     -63.1968     146.9786
     853     -37.1635     133.8789
     854     -40.2971     127.5691
     855     -54.4584     141.5387
     856     -78.2953     160.4113
     857     -65.9081     144.6225
     858     -70.9270     116.9250
     859     -65.6622     124.8982
     860     -61.0991     119.9862
     861     -72.4301     135.2268
     862     -58.8154     148.2605
     863     -77.6476     112.1193
     864     -75.8756     118.7562
     865     -78.3501     138.9251
     866    -107.8114     129.5211
     867    -138.6252     153.0668
     868    -115.9543      94.8510
     869    -137.0779     128.8288
     870    -118.9487     135.5258
     871    -114.4845      84.4589
     872    -114.3673     131.5947
     873    -117.6286     116.7176
     874    -126.8084      68.0598
     875     -95.0440     112.5564
     876     -79.8346     129.9276
     877     -64.3805     141.0765
     878    -112.7346     145.7408
     879    -128.6510     127.7435
     880     -57.2027     133.9139
     881     -68.0427     138.6921
     882     -65.2740     162.1929
     883     -84.5655     158.5817
     884     -27.2043     124.5776
     885     -46.1451     129.4188
     886     -77.2481     140.9716
     887     -51.1293     119.4924
     888     -93.1229     142.5213
     889     -81.4498     124.7677
     890     -40.2587     142.6790
     891     -72.6484     144.7190
     892     -73.6007     133.8918
     893     -48.9385     144.6160
     894     -80.7780     166.1672
     895     -97.3657     163.6902
     896     -60.4764     134.7190
     897     -51.4021     120.8023
     898     -60.0128     156.2816
     899     -63.5698     147.9302
     900    -107.1455     132.5226
     901     -88.5926     149.6991
     902    -127.9126     118.4890
     903    -127.3586     136.8565
     904     -57.2867     128.6701
     905     -60.4264     125.4452
     906     -90.6060     137.3271
     907     -36.9477     135.7490
     908      -1.6834      98.4250
     909     -74.7729     128.8666
     910     -41.9640     135.3594
     911     -63.7618     122.8949
     912     -87.2696     134.5008
     913     -20.6291     118.7512
     914     -67.9720     162.0811
     915     -73.5867     135.8614
     916     -48.4199     120.1076
     917     -60.9258     123.3005
     918     -60.7644     127.6488
     919     -53.8670     130.1420
     920     -66.7988     145.1817
     921     -62.6657     132.8111
     922     -79.5192     140.9847
     923     -44.1868     129.3483
     924     -68.1883     135.1219
     925     -56.8548     130.6374
     926     -52.8343     129.8837
     927     -71.0319     157.8453
     928     -62.9969     139.9293
     929     -57.6863     144.7276
     930     -82.0659     136.7309
     931     -89.5724     119.6341
     932     -90.9313     114.0067
     933     -80.9451     121.6182
     934     -86.7030     132.2095
     935     -57.7954     129.7954
     936    -124.5859      91.5797
     937    -122.1629     116.6701
     938    -139.2352     142.2720
     939    -134.4681     137.8581
     940     -99.4696     145.0812
     941    -138.0891     161.0310
     942     -82.0812     140.4807
     943     -80.9361     142.0936
     944     -67.5815     133.1941
     945    -110.6200     149.5603
     946     -52.9773     134.3169
     947     -97.7004     116.2233
     948     -86.1243     158.4823
     949     -64.8858     136.9103
     950    -109.4599     150.9854
     951    -171.2527     126.3680
     952    -142.1602     140.6111
     953    -141.5760      76.0972
     954    -104.7123     133.7059
     955     -55.1796     136.5683
     956     -73.8428     149.4676
     957    -151.4508     136.6978
     958    -106.6559    -172.7180
     959     -82.6139     153.6875
     960     -77.0978     127.5524
     961     -58.2344     122.8063
     962     -67.6426     131.2824
     963     -54.9418     157.4940
     964     -64.5639     135.2959
     965     -83.4625     136.7434
     966     -77.1498     152.8445
     967     -68.0890     143.5203
     968     -54.3027     126.2547
     969     -59.1354     136.0163
     970     -61.9422     136.4358
     971     -83.8003     147.9477
     972     -68.8968     129.1099
     973     -68.4156     136.3106
