#Frame            phi          psi
     805    -164.2821     158.6040
     806    -169.1648     138.5801
     807     -70.7330     138.0887
     808    -159.7021     135.0673
     809    -155.4938     148.0684
     810     -86.3764     161.8576
     811    -125.5881     157.7815
     812     -73.2629     147.7500
     813    -142.4853     153.1004
     814    -149.8101     156.4708
     815    -154.1706     150.7008
     816     -70.1895     143.2260
     817     -92.1298     131.7664
     818    -105.6588    -178.5487
     819     -77.5409     164.8548
     820     -75.8005     178.5591
     821     -64.3040     147.4984
     822     -54.3842     161.6379
     823    -134.6763     174.8233
     824     -95.1186     164.4748
     825     -67.1665     164.6613
     826     -84.8789     172.3226
     827     -75.0116    -158.1426
     828     -81.5218     156.0748
     829     -79.9202    -177.5024
     830     -55.9739     168.4838
     831     -63.0283     167.9383
     832     -72.6677    -163.0198
     833    -134.4976     153.8928
     834     -58.3205     135.4203
     835     -58.2267     122.3661
     836     -27.8092     126.7442
     837     -61.3155     153.1164
     838     -80.5174    -178.5097
     839     -72.9769     178.5212
     840    -162.7571     160.3291
     841     -91.0573     173.1990
     842     -74.1125     144.3368
     843     -56.5787     131.6304
     844    -141.7358     135.4124
     845     -74.4260     161.5034
     846     -73.6785     162.4987
     847     -81.3261     151.8915
     848     -75.2972     173.6116
     849     -52.6667     148.1491
     850     -44.4100     152.4603
     851    -102.2420     130.8963
     852     -86.7766     139.7992
     853     -66.1747     136.6652
     854     -55.5482     138.4992
     855     -82.9283     156.2361
     856     -82.5080     164.7209
     857     -88.5199     153.1041
     858     -85.2236     161.3755
     859     -69.2526     139.5702
     860     -63.1549     134.9049
     861     -58.9188     127.2330
     862     -97.0151     124.9583
     863     -82.4507     145.3025
     864     -79.6742     142.5685
     865     -68.1780     125.1516
     866     -62.1779      97.9249
     867     -72.5129     123.6361
     868     -74.8233      97.0861
     869     -63.3327     110.5276
     870     -80.3960     108.7094
     871     -43.9023     139.8720
     872     -52.3515     129.8815
     873     -49.7220     118.1535
     874     -62.4457     118.2341
     875     -20.7229     106.3932
     876     -77.3030     120.2570
     877     -47.4948     116.0095
     878     -58.5979     160.0019
     879     -59.4820     131.1351
     880     -70.5313     131.0203
     881     -59.2231     153.7539
     882     -84.4696     135.8043
     883     -83.1450     140.8697
     884     -60.8216     149.2700
     885     -56.3931     140.3756
     886     -73.5125     143.1059
     887     -68.8127     119.0478
     888     -66.1745     138.9917
     889     -77.0573     123.8928
     890     -69.7488     125.7510
     891     -68.5102     140.1363
     892     -59.3875     144.2764
     893     -66.4451     124.1904
     894     -87.1459     123.8321
     895     -97.4254     136.4542
     896    -173.9457     131.7081
     897    -155.9131     158.0281
     898    -130.5116     142.6116
     899     -91.2696     157.7448
     900     -86.7340     170.1055
     901     -95.0341     161.0573
     902     -92.2264     169.3855
     903     -78.6249     133.7987
     904     -83.1112     145.4833
     905     -62.1518     160.6329
     906     -96.6629    -167.5070
     907     -63.6667     145.2202
     908     -90.9515     168.2495
     909     -59.6035     138.4190
     910    -114.6543     164.2108
     911     -80.9428     131.4651
     912     -85.2833     124.9131
     913     -66.3717     150.3183
     914     -79.6476     153.0085
     915     -57.2710     142.5295
     916     -67.9622     134.6085
     917     -72.5386     156.4664
     918     -53.8516     148.0986
     919     -63.5863     160.7167
     920     -60.7567     135.6710
     921     -76.7136    -178.1770
     922     -76.7227     146.8604
     923     -67.5304     147.8512
     924    -145.1656     132.6155
     925    -148.1469     169.4452
     926    -119.0508     147.9260
     927     -65.7817     175.1520
     928     -66.8598     165.0093
     929     -79.3938     164.5245
     930    -112.2045     174.0482
     931     -45.4403     156.5515
     932     -82.5665     122.6158
     933     -59.2571     178.9538
     934     -74.8240     132.2043
     935     -56.7882     149.1302
     936     -53.3740     115.7635
     937     -73.1170     119.0563
     938     -62.4870     127.6084
     939     -57.3526     127.8360
     940     -72.2115     149.8723
     941     -81.5127     165.1506
     942     -73.1012     153.3552
     943     -71.5648     128.5895
     944     -55.2203     144.3301
     945     -83.7773     156.1884
     946     -65.8631     161.9354
     947     -59.8112     140.5567
     948     -66.8158     139.3724
     949     -68.8644    -177.3500
     950     -42.3907     159.6539
     951    -168.3677     129.9160
     952     -58.9962     141.7301
     953     -70.2779     148.5889
     954     -73.0046    -179.8872
     955     -65.2329     161.5498
     956     -79.7613     156.5728
     957     -65.6667     146.7089
     958     -55.9579     158.0101
     959     -47.8333     122.8274
     960     -77.4767    -166.6783
     961     -76.5355     136.3321
     962     -55.1802     161.1304
     963    -166.1185     145.3373
     964     -80.3993     153.0650
     965     -98.6495     132.4659
     966    -153.7465     146.0135
     967    -155.5979     172.2010
     968    -132.0702     152.4940
     969    -140.3140     157.6521
     970     -57.6761     128.8272
     971    -154.3600     140.2921
     972    -138.2240     161.4481
     973     -54.2684     156.8557
     974    -140.8413     151.2285
     975    -131.1068    -137.5042
     976    -111.5307    -167.7717
     977    -113.9802    -161.8886
     978    -138.9474     178.1666
     979    -145.8394     165.7618
     980    -148.8650     149.2503
     981    -159.9864     138.4966
     982    -165.8630     162.1478
     983     -79.6335     174.5225
     984     -93.7518    -132.8160
