#Frame            phi          psi
     771    -147.8755    -175.7235
     772    -164.5965    -179.6508
     773    -116.7129     135.8830
     774    -169.5681     152.8974
     775    -157.6475    -177.3675
     776    -170.5594     175.4875
     777    -150.3221    -173.1317
     778    -162.8215     168.6095
     779    -117.2324     160.5133
     780     -86.1748    -170.8712
     781     -80.6808    -174.1114
     782    -154.3516     172.5512
     783    -175.8716     154.6632
     784    -168.4180     139.1872
     785    -103.6523     142.8591
     786    -153.8952     157.2830
     787    -148.0284     142.8214
     788    -126.1704    -157.2173
     789    -161.0913     177.3031
     790    -131.6385    -171.6067
     791    -154.7055     140.3764
     792    -154.1178    -156.8010
     793     176.2298    -173.9393
     794    -155.1097    -174.5190
     795    -163.0051     138.4562
     796     171.2166     144.0575
     797    -159.4012     136.8552
     798    -162.9661    -171.3749
     799    -141.9355    -175.5224
     800    -171.5156     178.7033
     801    -148.0960     154.1782
     802    -108.3727    -179.8428
     803    -148.0211    -168.4481
     804    -133.7373    -158.7338
     805     -54.1561     146.9188
     806    -124.5719    -166.2023
     807    -168.8797    -176.1939
     808    -175.0784    -179.4224
     809    -143.0756    -174.4571
     810    -154.0458     135.5498
     811    -159.4301     154.8600
     812    -145.3206     147.2265
     813    -162.2406    -156.2651
     814    -171.2293     178.4458
     815    -142.0994    -178.8116
     816    -164.0718     172.3493
     817    -120.9258     136.2811
     818    -162.8588     127.7072
     819    -137.0809     108.9737
     820    -159.6559     118.3226
     821    -173.0334     160.9418
     822     -89.7639     149.1993
     823     -76.2294     155.5789
     824     -94.2236     154.6409
     825     -84.8615     148.8785
     826     -76.4175     178.8768
     827     -87.5110     179.8275
     828     -86.3127     169.3349
     829     -72.8710     170.8761
     830    -148.6666     168.5635
     831    -151.0130     170.7258
     832    -131.9977    -170.8455
     833    -148.8457    -177.5748
     834    -157.0217    -157.6009
     835    -159.5279    -163.1104
     836    -158.8027     166.3939
     837    -176.2381    -162.8174
     838     -67.1466    -175.4102
     839     -64.4958     174.1425
     840    -166.5142     164.9277
     841    -171.5039     156.8170
     842    -107.1363     158.9719
     843    -158.4107     170.0721
     844    -155.9800    -176.0407
     845    -161.8704    -152.3201
     846    -145.9563     157.8630
     847    -169.6427     155.4180
     848    -155.0489    -170.5724
     849    -162.5499     167.2586
     850    -162.0282     145.1145
     851    -174.3324     128.5472
     852    -162.7744     138.3212
     853    -135.6335     171.3192
     854    -177.8994     157.9123
     855    -172.7390     168.2705
     856    -138.0838    -154.7733
     857     176.7989    -153.8716
     858    -132.2799     171.3819
     859    -140.4686     165.0668
     860    -151.7314     161.6014
     861    -123.1477    -153.3556
     862    -172.4522     125.8528
     863    -160.6168     144.1422
     864    -117.5773    -159.6214
     865     -99.6642    -175.7839
     866     -86.8019     145.1147
     867    -163.4501     172.3846
     868    -142.5737     145.8323
     869    -152.9090     169.3215
     870    -130.8502    -162.4547
     871    -149.4488    -131.4544
     872    -158.5002    -112.3070
     873     179.8711    -179.1160
     874    -163.2208     176.9621
     875     -69.6233     144.7537
     876    -122.4745     150.5653
     877    -171.5746     130.0072
     878    -178.3904     139.1370
     879    -139.2149     133.1086
     880    -101.0544     150.6815
     881    -163.3465     177.2859
     882    -165.0332     153.0322
     883    -140.0133     152.6518
     884    -154.7159     159.6731
     885    -164.2640     164.4482
     886    -173.2614     135.5777
     887    -164.0925     158.3113
     888    -145.2792     140.8391
     889    -155.9807     144.5128
     890     -67.6501     137.7805
     891     -99.4836     175.9083
     892    -165.2222     160.5767
     893    -156.4633    -167.5959
     894    -175.4901     161.2866
     895    -171.1110     157.5121
     896    -151.0925     139.3228
     897    -120.3570     153.0602
     898     174.4666     153.8938
     899    -179.2992     174.3753
     900    -174.6638     133.0622
     901    -140.7467     155.3992
     902    -159.5753    -172.2338
     903    -151.4248     162.0792
     904    -114.1780     151.8833
     905    -147.8262     174.9951
     906    -159.5209     156.2274
     907    -148.5524    -164.4178
     908    -163.3973     176.4515
     909    -160.1106    -168.3632
     910    -111.0910    -175.8680
     911    -159.3573     153.9126
     912    -172.8708     131.3526
     913    -157.3405     166.8317
     914    -159.8813    -153.2582
     915    -174.4511     175.7652
     916    -154.5989    -147.7235
     917    -165.8025    -172.4655
     918    -138.4770    -163.1140
     919     -65.1523     159.0088
     920    -167.2847     145.3727
     921    -160.8230     136.9848
     922    -166.3458     145.5975
     923    -168.7916    -178.2812
     924    -160.2730     167.7430
     925    -102.8684     166.9225
     926     -49.4722     165.1274
     927    -174.2123     157.7700
     928    -168.3976    -154.7180
     929    -151.7704     155.8444
     930    -157.2180    -175.7039
     931    -143.5027     174.2614
     932    -147.4264     159.2175
     933     175.1175     177.3294
     934    -163.8990    -165.8921
     935     179.9257     164.1541
     936    -144.1414     172.5722
     937    -158.0402    -172.1415
     938    -154.0570    -179.9559
     939    -161.5864     171.3309
     940    -152.7406     158.7484
     941    -164.8856     145.6650
     942    -158.6320     157.6569
     943    -162.3496     161.6500
     944    -168.6184     163.0180
     945    -139.0225     115.2246
     946    -108.4807     133.3741
     947    -129.4068     140.4052
     948     -92.8731     151.8471
     949    -127.3263     179.4822
     950    -167.3788     156.0722
     951     -63.7373     155.2414
     952    -173.5737     161.5636
     953    -159.5877     115.3209
     954    -178.1643     155.6486
     955    -160.6508     151.9415
     956     -85.3124     162.5446
     957     173.5794     130.3362
     958    -167.3407     156.8870
     959    -156.9456     140.7806
     960    -146.0345     162.1046
     961     178.7973     161.0833
     962    -175.0441     153.1620
     963    -160.6118     140.0933
     964    -175.7834     150.9209
     965    -161.7781     154.9073
     966     169.6054     174.1052
     967    -158.8883     146.1859
     968    -174.2153     160.0402
     969    -155.2749     163.2707
     970     -77.9369     141.4472
     971     -98.1026     173.2750
     972     -93.6026     162.7297
     973    -170.1632     165.2012
     974    -131.7481     162.6233
     975    -115.5152     151.5819
     976     -58.2202     153.6342
     977    -151.1489     168.0127
     978    -163.5278     161.9712
     979    -177.8150     166.9668
     980     174.4197     167.6913
     981     154.8957     172.0144
     982    -167.8640     166.8957
     983    -160.6928     163.7563
     984    -166.1893     159.3498
     985     -76.7924     164.8920
